token1	token2	weight
нағашы	ата	18
нағашы	ағам	24
нағашы	апам	30
нағашы	әже	21
нағашы	атам	29
нағашы	апасы	37
әже	мен	35
әже	деп	22
әже	қалай	37
әже	болып	35
әже	әже	21
етсін	!	22
етсін	алла	7
етсін	әмин	18
етсін	аллам	32
дегенді	қалай	25
дегенді	алып	25
дегенді	басып	33
дегенді	естіп	28
дегенді	көкті	32
дегенді	қойсаңшы	32
ешқандай	да	15
ешқандай	ақша	19
ешқандай	қыз	22
ешқандай	жаңалық	38
ешқандай	өзіңде	17
ешқандай	алаяқтық	29
аналар	мен	32
аналар	!	37
аналар	аман	16
аналар	күнімен	36
серия	?	30
зато	мен	34
зато	сен	19
көресің	?	29
көресің	деп	19
көресің	ғой	36
көресің	енді	13
таныс	деп	21
таныс	жоқ	37
таныс	бар	20
таныс	керек	17
таныс	болып	33
таныс	емес	32
таныс	адам	19
таныс	болса	22
таныс	барма	30
таныс	қыз	28
таныс	сияқты	36
таныс	арқылы	37
жолдары	болсын	35
жолдарың	болсын	7
жолдарың	ашық	2
қалам	мен	21
қалам	деп	29
қалам	ғой	15
қалам	ау	19
толып	жатыр	24
толып	тұр	15
толып	кетті	14
толып	жүр	18
толып	қалды	33
толып	жатқан	23
толып	кеткен	38
толып	қалыпты	22
айту	керек	32
айту	үшін	5
айту	қиын	20
айту	оңай	32
айту	күніне	35
айту	керекпа	34
аян	мен	37
аян	аян	30
мейлі	мен	28
мейлі	жақсы	35
мейлі	ғой	31
мейлі	енді	23
мейлі	өзің	26
мейлі	аман	30
мейлі	мейлі	34
үйреніп	ал	29
үйреніп	келе	33
үйреніп	жатырмын	35
үйреніп	қалды	24
үйреніп	алдым	37
үйреніп	алу	32
үйреніп	алған	36
үйреніп	кетеді	26
үйреніп	қалдық	36
үйреніп	кетесің	32
кімді	?	18
кімді	жақсы	18
кімді	алып	13
кімді	айтып	35
кімді	күтіп	19
кімді	ойлап	34
кімді	сағынып	35
кімді	алдап	37
кімді	алар	32
кімді	көргенде	32
футбол	көріп	19
футбол	ойнап	36
қызың	мен	16
қызың	жақсы	35
қызың	қалай	36
қызың	жоқ	17
қызың	бар	33
қызың	болса	13
қызың	барма	32
астанаға	барып	14
астанаға	қашан	18
астанаға	кетті	22
астанаға	келіп	36
астанаға	бара	33
астанаға	кетіп	33
астанаға	барам	17
астанаға	жол	30
астанаға	кетем	35
астанаға	баратын	27
астанаға	билет	35
астанаға	барғанда	35
астанаға	көшіп	34
атым	бар	36
атым	кім	27
атым	аружан	32
атым	хан	31
атым	қожа	21
балаға	да	29
балаға	қарап	31
балаға	обал	28
делать	?	37
делать	если	11
делать	когда	11
делать	будем	33
айбек	аға	20
айбек	айбек	29
баланың	туған	31
баланың	аты	23
баланың	ақшасы	19
баланың	анасы	29
тығып	алып	37
тығып	қой	36
тығып	таста	22
тығып	қойған	32
тығып	тастады	35
тығып	тастадым	32
тығып	тастаған	28
оқуға	болады	18
оқуға	түсіп	32
оқуға	түсті	16
оқуға	документ	31
оқуға	тапсырып	21
оқуға	түсе	19
оқуға	түсу	36
оқуға	түсетін	33
оқуға	түсем	36
оқуға	түсуге	37
оқуға	тапсыруға	34
оқуға	түскені	34
сабаққа	барып	32
сабаққа	бара	28
сабаққа	барасың	18
сабаққа	дайындалып	32
сабаққа	түгел	30
сабаққа	қатысып	30
сабаққа	дайынмын	23
тырыс	болып	17
тырыс	боп	10
тырысып	қала	16
тырысып	жатырмын	30
тырысып	жүр	28
тырысып	отыр	37
тырысып	қалды	30
тырысып	жүрмін	19
тырысып	қалдың	36
тырысып	қалады	33
тырысып	қалам	37
қуан	қуан	37
қуаныш	болсын	10
қуаныш	құтты	22
қуаныш	аға	29
қуаныш	пен	25
қуаныш	қуаныш	17
қуаныш	көріңіз	24
кем	?	21
кем	жоқ	15
кем	болып	20
кем	емес	36
кем	дегенде	26
кем	дүние	18
жаңбыр	деп	36
жаңбыр	жоқ	36
жаңбыр	бар	31
жаңбыр	барма	33
жаңбыр	жауып	33
жаңбыр	астында	9
жаңбыр	құйып	25
жаңбыр	жауды	15
жаңбыр	жауған	17
жаңбыр	жауса	29
жаңбыр	жауады	25
сақ	бол	36
сақ	болып	10
сақ	болыңдар	16
сақтасын	деп	14
сақтасын	!	36
сақтасын	алла	14
нұрислам	нұрислам	20
басе	мен	1
басе	неге	34
дәу	болып	18
дәу	екен	19
дәу	емес	30
дәу	мама	35
дәу	боп	19
дәу	қыз	25
дәу	папа	25
дәу	жігіт	33
дәу	дәу	21
артынан	бір	23
артынан	ере	36
артынан	жүгіріп	18
көру	керек	27
көру	үшін	4
көру	арман	16
неғып	жатсың	28
неғып	жүр	13
неғып	жүрсің	18
болт	?	16
болт	болт	33
салған	жоқ	17
салған	ғой	20
салған	дұрыс	23
салған	кезде	31
салған	едім	23
салған	соң	29
салған	жоқпын	20
салған	ақшаны	28
салған	бойда	20
дегенге	айтып	12
дегенге	бөтелке	29
бітіріп	ал	26
бітіріп	жатыр	22
бітіріп	алайын	22
бітіріп	жатырсың	18
біреуі	бар	27
біреуі	ғана	18
дені	дұрыс	35
қуанып	жатыр	14
қуанып	кетті	18
қуанып	жатырмын	37
қуанып	жүр	34
қуанып	отырмын	26
қуанып	қалды	16
қуанып	жатқан	29
қуанып	жүрген	33
қуанып	кеттім	34
қуанып	жатырмыз	22
қуанып	тұрмын	19
қуанып	қалар	37
ұйқым	келіп	35
ұйқым	кеп	8
ұйқым	келді	10
ұйқым	келп	16
ұйқым	келмей	24
ұйқым	келмейді	15
ұйқым	қашып	29
ұйқым	ашылып	33
ұйқым	қанбай	18
друг	?	21
друг	аружан	22
друг	жұлдыз	24
друг	друга	18
друг	другу	13
оля	мен	18
оля	ол	22
оля	неге	36
кетсін	деп	34
кетсін	!	16
кетсін	енді	14
кетсін	алла	35
алмас	аға	20
алмас	красава	23
бөліп	күшті	31
бөліп	бөліп	10
бөліп	беруге	17
бөліп	төлеу	37
бөліп	шығару	20
бөліп	төлеуге	19
бөліп	шығарудың	15
амин	!	28
амин	рахмет	16
амин	жаным	11
амин	рақмет	34
амин	айтқаның	21
амин	амин	28
амин	айтқаныңыз	17
амина	мен	34
амина	деген	19
амина	амина	35
сымбат	қалайсың	13
сымбат	пен	33
сымбат	сымбат	35
айтамын	деп	15
айтамын	!	16
айтамын	ғой	32
айтамын	деген	16
күте	тұр	36
күте	алмаймын	9
күте	күте	31
күте	тұршы	22
күте	тұрыңыз	18
күте	тұрыңызшы	17
каусар	мен	34
каусар	деген	19
каусар	каусар	33
өзімді	жақсы	14
өзімді	бір	22
өзімді	жаман	34
өзімді	жеп	22
өзімді	ұстап	34
өзімді	жек	36
өзімді	алдап	33
өзімді	әрең	34
өзімді	кінәлі	34
өзімді	қинап	28
өзімді	ұстай	32
кетпе	деп	19
кетпесін	деп	17
кетпесін	!	17
кетпесін	аман	14
кетпесін	бақытты	23
кетпесін	алланың	11
кетпесін	бақыттың	31
болдыма	?	15
болдыма	деп	9
болдыма	енді	27
шықтың	?	30
шықтың	дар	21
күтем	деп	34
күтем	ғой	19
күтем	жаным	19
күтем	сені	22
сіздерге	де	26
сіздерге	!	15
сіздерге	рахмет	20
сіздерге	осы	26
сіздерге	алла	20
сіздерге	көп	35
сіздерге	аллаһтың	20
қана	қыздар	21
қана	алға	28
қана	ватсапқа	27
болмады	деп	19
болмады	ғой	24
болмады	енді	17
тыныштық	жоқ	30
тыныштық	болсын	20
тыныштық	керек	26
тыныштық	берші	17
тыныштық	бермей	26
інжу	мен	34
інжу	інжу	24
дет	дом	15
детский	киім	19
детский	время	30
детский	мир	18
боса	да	25
боса	болды	32
нұрай	мен	32
нұрай	деген	20
нұрай	нұрай	34
айтасың	?	16
айтасың	ғой	19
басылып	кетті	11
басылып	кетіп	7
басылып	қалды	35
басылып	кеткен	33
басылып	кетіпті	15
айдын	мен	17
айдын	аға	36
айдын	басы	30
айдын	басында	35
айдын	аяғы	23
айдын	аяғына	29
айдын	аяғында	32
отырсың	?	33
отырсың	ғой	14
отырсың	аконай	14
дайындалып	жатыр	14
дайындалып	жатсың	15
дайындалып	жатырмын	24
дайындалып	жүр	14
дайындалып	жатқан	31
дайындалып	жатырсың	27
дайындалып	жатырмыз	32
сұрай	бер	19
сұрай	алмай	16
сұрай	береді	21
сұрай	беріңіз	18
сұрай	бересің	21
сұрай	қоятын	24
сұраймын	деп	14
сұраймын	!	18
сұраймын	ғой	14
сұраймын	жаным	32
сұраймын	кешірім	27
сұраймын	баламнын	20
айзере	мен	25
айзере	жаным	22
айзере	айзере	26
ене	мен	10
енем	мен	22
енем	де	22
енем	бар	30
жыны	келіп	22
жыны	кеп	13
жыны	ұстап	14
жыным	келіп	13
жыным	шығып	10
жыным	кеп	18
жыным	келді	11
жыным	келед	24
жыным	келеді	15
жыным	ұстап	16
жыным	келп	14
жыным	келет	20
берсем	деп	18
берсем	қалай	19
берсем	болды	29
берсем	болады	36
берсем	болама	16
папам	мен	12
папам	бар	19
папам	мамам	30
тариф	жоқ	35
тариф	істеп	19
тариф	салып	18
тариф	қосып	14
тариф	бітті	31
тариф	бітіп	28
тариф	бітеді	14
клиент	жоқ	36
клиент	бар	35
клиент	болса	19
клиент	көп	34
клиент	келіп	27
клиент	тауып	34
тұрды	ғой	24
тұрды	да	15
тұрдым	ғой	21
тұрдым	өзің	19
тұрдым	ұйқыдан	22
шешіп	ал	18
шешіп	алып	36
шешіп	жатыр	20
шешіп	ала	34
шешіп	тастап	32
шешіп	алу	30
шешіп	беремін	28
шешіп	алайық	35
жеміс	жидек	31
жемісін	көр	11
жемісін	көре	10
жемісін	көріп	9
жемісін	же	30
жемісін	көріңіз	30
жемісін	жей	16
жемісін	көрсін	15
жемісін	көріңдер	10
жемісін	көріңіздер	26
жемісін	жесін	33
нөмір	жоқ	18
нөмір	бар	34
нөмір	барма	33
нөмір	жазып	18
нөмір	жіберші	33
нөмір	берші	18
сөйлеп	жатыр	11
сөйлеп	жүр	14
сөйлеп	отыр	35
сөйлеп	жатқан	27
сөйлеп	сөйлеп	23
салтанат	деген	32
салтанат	апа	36
салтанат	апай	35
салтанат	ханым	19
ұрып	жатыр	34
ұрып	тұр	19
ұрып	ұрып	15
ұрып	соғып	26
ұрып	өлтіретін	31
беріңізші	деп	35
беріңізші	өтініш	19
беріңізші	репост	15
тартып	алып	32
тартып	жатыр	19
тартып	алам	28
тартып	алды	31
бармаймын	мен	29
бармаймын	деп	27
бармаймын	ғой	12
бармаймын	деген	30
бармаймын	дейді	32
қызбен	сөйлесіп	18
қызбен	жігіт	15
қызбен	жүріп	19
қызбен	танысып	19
шығарсың	?	29
шығарсың	деп	17
шығарсың	сен	21
шығарсың	енді	36
өзімде	де	28
өзімде	жоқ	22
өзімде	бар	30
өзімде	ақша	19
өзімде	солай	28
өзімде	білмеймін	21
өзімде	ойлап	25
өзімде	түсінбей	33
айдос	аға	31
емаа	мен	25
есім	екен	25
есім	шығып	18
есіме	енді	17
есіме	алып	35
есіме	салып	21
есіме	түсіп	33
есіме	түсіріп	7
есіме	түсті	27
есіме	түсе	15
есіме	түседі	32
есіме	түссе	35
есіме	түсіре	17
жд	билет	20
жд	вокзал	19
жду	когда	10
жду	вас	29
жду	жду	21
баламен	сөйлесіп	11
қыздарға	да	20
қыздарға	айтып	30
қыздарға	барып	20
қыздарға	қарап	31
қыздарға	арналған	29
звондап	жатыр	18
звондап	айтып	15
звондап	ала	32
звондап	едім	29
звондап	сұрап	21
ұнайды	?	33
ұнайды	деп	16
ұнайды	ғой	24
ұнайды	маған	26
ұнайды	саған	15
қуанышты	жыл	30
қуанышты	күндер	16
қуанышты	күндерің	14
қуанышты	күндеріңіз	11
қуаныштымын	!	16
қуаныштымын	сен	4
қуаныштымын	танысқаныма	32
болш	деп	23
болш	кел	19
болш	тез	30
болш	бауырым	24
барын	алып	7
барын	айтып	27
барын	салып	24
таксимен	барып	33
таксимен	келе	23
таксимен	бара	17
таксимен	кетіп	17
таксимен	салып	32
таксимен	барам	30
таксимен	барамыз	24
таксимен	кете	34
деньги	?	32
деньги	да	17
деньги	за	19
деньги	есть	29
деньги	бумажный	29
ватсапқа	жазып	28
ватсапқа	кір	21
ватсапқа	кіріп	31
ватсапқа	жаза	19
ватсапқа	жазыңыз	33
ватсапқа	кірмей	11
ватсапқа	жазамыз	24
ватсапқа	жазыңыздар	21
танысы	бар	24
танысып	ал	9
танысып	сөйлесіп	33
танысып	отырайық	18
тфай	тіл	12
тфай	көз	18
тфай	тфай	13
қате	деп	4
қате	болып	20
қате	болды	30
қате	емес	25
қате	болса	33
қате	кетті	31
қате	жазып	33
қате	кетіп	18
қате	кеткен	18
қате	жазылып	33
қате	қате	20
айко	мен	18
айко	қалайсың	28
айко	айко	26
тал	түс	19
жазу	керек	24
жазу	деген	7
жазу	үшін	32
жазу	жазып	27
жазу	қиын	28
бәле	деп	34
бәле	ғой	35
бәле	болып	33
бәле	болды	26
бәле	екен	13
бәле	саған	35
бәле	боп	29
бәле	іздеп	34
бәле	жаладан	19
бәріміз	де	35
бәріміз	бір	18
бәріміз	бірге	16
бәріміз	барамыз	15
бәріміз	жиналып	33
ақшам	жоқ	31
ақшам	бар	9
ақшам	болса	16
ақшам	болмай	20
ақшам	аз	13
ақшам	болғанда	33
ақшам	жетпей	32
сұрайын	деп	20
сұрайын	деген	6
сұрайын	десем	16
сұрайын	дегем	19
сұрайын	дегенім	12
жандос	аға	15
жандос	жандос	24
денің	саулық	34
доп	жоқ	16
доп	бар	35
доп	алып	19
доп	барма	18
доп	ойнап	20
доп	алп	19
доп	доп	32
игнор	?	20
игнор	жасап	18
игнор	ұстап	26
игнор	етіп	14
игнор	игнор	32
жігітім	деп	31
жігітім	жоқ	27
жігітім	бар	16
жігітім	емес	8
жігітім	болса	23
жігітім	болш	31
аласын	?	20
аласын	деп	25
давайте	мен	31
давайте	қайырлы	20
давайте	завтра	29
жұлдыз	қалайсың	35
жұлдыз	апай	32
жұлдыз	жұлдыз	30
жатам	мен	23
жатам	деп	19
жатам	ғой	16
жатам	ау	23
дедің	?	34
дедің	мен	17
дедің	ғой	30
дедің	дедің	11
қарыз	деп	12
қарыз	жоқ	30
қарыз	бар	31
қарыз	алып	25
қарыз	болып	18
қарыз	боп	17
қарыз	еді	32
қарыз	едім	34
қарыз	сұрап	27
тұрасың	?	29
тұрасың	ғой	12
красавчик	!	20
красавчик	болып	26
красавчик	екен	24
красавчик	жігіт	27
дам	тебе	32
дами	бер	19
дами	беріңіз	12
дамир	мен	17
дамир	деген	28
дамир	дамир	32
базарға	барып	28
базарға	бара	12
базарға	шығып	17
базарға	кетіп	20
базарға	барам	24
базарға	барамыз	19
базарға	баратын	28
базарға	бару	33
базарға	барғанда	27
быть	?	31
быть	как	19
актобе	де	20
ғашық	болып	30
ғашық	боп	8
ғашық	болған	15
ғашық	болу	15
ғашық	болдым	24
ғашық	көздер	18
братишка	?	29
братишка	деп	26
братишка	қалайсың	26
тикток	көріп	29
тикток	қарап	15
тикток	аккаунт	30
үйдемін	ғой	30
үйдемін	жаным	16
история	салып	34
руслан	мен	20
руслан	деген	31
руслан	аға	34
врач	жоқ	22
врач	бар	32
жіберемін	деп	28
жіберемін	ғой	17
жіберемін	деген	24
бүкіл	жерде	35
бүкіл	ауыл	34
бүкіл	қазақстан	34
бүкіл	әлем	31
көтеріп	алып	24
көтеріп	жатыр	20
көтеріп	жүр	27
көтеріп	жүрген	29
көтеріп	қойып	32
ауылдан	енді	35
ауылдан	алып	29
ауылдан	келіп	34
ауылдан	келе	33
ауылдан	шығып	23
ауылдан	келген	27
ауылдан	қалаға	20
түркістан	да	18
түркістан	облысы	17
гоу	?	12
гоу	др	17
гоу	гоу	27
гоу	дружить	17
сендерде	?	15
сендерде	де	20
сендерде	сағат	21
сендерде	сабақ	30
сендерде	онлайн	34
шөп	бар	32
шөп	салып	27
шөп	шауып	21
шөп	жұлып	18
шөп	орып	19
кезінде	бір	29
реті	болмай	34
реті	келсе	11
реті	келгенде	11
реті	келмей	15
ретінде	жақсы	15
ретінде	ғана	27
ретінде	араласып	21
адал	бол	15
адал	болып	23
адал	емес	21
адал	болса	33
адал	жар	23
адал	дос	19
адал	болам	20
адал	болу	21
адал	келін	34
адал	болсаң	32
адал	болсан	33
адал	боламын	34
адал	еңбек	29
адал	жолмен	31
кстати	мен	26
кстати	сен	19
кетіппін	ғой	20
айгүл	мен	9
айгүл	қалайсың	32
айгүл	апа	26
айгүл	апай	23
айгүл	тәте	17
айгүл	ханым	26
айгүл	айгул	33
қаладан	?	28
қаладан	енді	32
қаладан	келе	29
қаладан	шығып	19
қаладан	келген	24
қаладан	ауылға	34
қаладан	боласың	14
қаладан	боласыз	11
қайтыс	болып	13
қайтыс	болды	13
қайтыс	боп	9
қайтыс	болған	30
қайтыс	бопты	8
қайтыс	болғанда	28
қайтыс	болыпты	26
гаухар	мен	14
гаухар	қалайсың	32
гаухар	апа	33
гаухар	апай	34
үйдегілер	мен	19
үйдегілер	жақсы	26
үйдегілер	қалай	18
үйдегілер	бәрі	10
үйдегілер	ұйықтап	31
береке	жақсы	27
береке	берсін	17
береке	тілеймін	8
береке	келсін	15
береке	банк	29
береке	бірлік	30
береке	әкелсін	22
айару	мен	26
айару	айару	20
күнді	белгілеп	12
күндіз	де	17
күндіз	ұйықтап	30
күндіз	түні	23
будем	?	16
будем	делать	18
будем	вместе	15
будем	играть	20
будем	жить	21
будем	ждать	33
будем	знакомы	23
бұрынғы	жігітім	31
домой	?	33
домой	когда	13
домой	еду	24
біреуге	айтып	26
біреуге	беріп	23
біреуге	ғашық	21
кітап	жоқ	33
кітап	бар	34
кітап	алып	25
кітап	оқып	31
кітап	тапсырамыз	15
кітап	сыйлау	19
жүз	жаса	29
жүз	мың	17
жүз	рет	16
жүз	теңге	30
жүз	елу	22
жүз	жасасын	22
жүз	жасаңыз	19
заттар	бар	19
заттар	керек	15
заттар	алып	25
заттар	болса	16
заттар	алп	34
заттар	алу	34
әрең	ұстап	25
әрең	жүрмін	30
әрең	дегенде	23
әрең	жеттім	20
әрең	шыдап	31
уайым	жоқ	18
уайым	болып	16
уайым	болды	13
уайым	боп	11
уайымдап	жатыр	17
уайымдап	жатырмын	29
уайымдап	жүр	27
уайымдап	отыр	26
уайымдап	отырмын	18
уайымдап	жүрген	13
уайымдап	кеттім	34
уайымдап	жүрмін	22
екеуін	де	19
екеуін	бір	17
екеуін	алып	19
екеуін	екі	20
екеуін	ғана	32
екеуін	бірге	33
екеуін	қосып	17
калайсың	?	28
калайсың	жаным	14
калайсың	дар	29
күлкі	кетпесін	20
күлкі	кетпей	2
айтпақшы	мен	22
айтпақшы	сен	18
төрт	адам	19
төрт	ай	20
төрт	бала	32
төрт	күн	30
төрт	мың	14
төрт	рет	20
төрт	күнде	32
төрт	жыл	29
төрт	бес	25
төрт	жүз	20
төрт	жарымда	30
төрт	бұрыш	31
төрт	көзіміз	29
төрт	бұрышты	23
август	деп	34
август	күні	29
август	басы	28
август	басында	32
август	аяғы	26
август	айына	31
август	айында	28
әрқашан	да	26
әрқашан	ашық	26
әрқашан	жолың	30
әрқашан	күліп	27
әрқашан	жүзіңнен	18
әрқашан	биіктерден	6
әрқашан	жүзіңізден	25
әрқашан	жүзінен	12
кіші	болып	30
кіші	жүз	33
кіші	дәрет	12
кіші	дәретке	34
сезім	мен	26
сезім	жоқ	30
сезім	бар	20
сезім	деген	22
сезім	бастап	29
сезім	сезім	22
раушан	апа	21
раушан	апай	31
раушан	раушан	18
кімде	?	7
кімде	бар	26
кімде	кім	8
кімде	қандай	29
кімде	бөтен	25
нешінші	сабақ	34
нешінші	орын	25
нешінші	жылғы	29
нешінші	жылғысың	14
нешінші	бет	7
нешінші	тапсырма	21
нешінші	этаж	31
түк	жоқ	30
түк	емес	14
түк	қызық	27
түк	түсінбедім	24
түк	көрмеген	17
түк	қиналмай	34
түк	болмағандай	19
жарым	деп	19
жарым	да	32
жарым	болды	25
жарым	менің	25
жарым	ай	20
жарым	сағат	18
жарым	жыл	17
зар	болып	19
зар	боп	15
заряд	аз	18
заряд	өліп	15
зарядка	жоқ	18
зарядка	бар	30
зарядка	да	30
зарядка	алып	26
зарядка	барма	25
зарядка	аз	32
зарядка	қойып	18
зарядка	өліп	19
балдармен	сөйлесіп	33
аяулым	мен	26
аяулым	деген	30
аяулым	мал	28
аяулым	аяулым	28
айна	базар	17
айналып	жатыр	25
айналып	тұр	18
айналып	кетті	23
айналып	келіп	19
айналып	кеп	20
айналып	жүр	31
айналып	кетейін	33
мұғалім	мен	34
мұғалім	болып	20
мұғалім	менде	20
мұғалім	артта	31
әкел	деп	30
әкеліп	бер	11
әкеліп	таста	24
әкеліп	береді	28
әкеліп	берші	25
әкеліп	берді	16
әкеліп	беріңізші	19
әкеліп	тастады	34
немен	?	27
немен	келе	31
немен	барам	23
немен	барамыз	33
немен	барасың	28
немен	айналысып	32
немен	айналысасыз	23
пайда	?	28
пайда	жоқ	24
пайда	болып	14
пайда	болды	22
пайда	болады	15
пайда	болған	17
дейсің	?	17
дейсің	ғой	16
дейсің	енді	11
дейсің	маған	30
қиналып	жатыр	33
қиналып	кетті	29
қиналып	жүр	29
қиналып	жатқан	23
қиналып	жүрген	28
қиналып	кеттім	20
қиналып	жүрмін	13
қиналып	тұрмын	24
крем	деп	17
крем	бар	32
крем	для	26
крем	жағып	16
соғып	алып	24
соғып	жатыр	19
соғып	тұр	17
соғып	едім	18
соғып	кетем	24
игра	для	33
игра	без	25
атам	мен	27
атам	деп	18
атам	бар	33
атам	қазақ	31
атам	қайтыс	26
тыныштығын	берсін	30
тыныштығын	тілеймін	2
тыныштығын	нәсіп	17
уайымдама	мен	22
уайымдама	жаным	27
уайымдама	бәрі	17
каждый	день	14
каждый	год	7
өткізіп	жатыр	28
өткізіп	қойдым	20
өткізіп	алдыңдар	33
ислам	мен	20
ислам	менің	32
ислам	арман	32
ислам	ислам	28
ислам	діні	18
ислам	дінін	28
ему	?	31
ему	было	28
көзі	бар	33
көзі	екінші	28
көзі	ашық	15
көзі	ісіп	23
көзі	түзу	24
көзі	бақырайып	18
көзім	айтып	24
көзім	кетіп	26
көзім	ауырып	33
көзім	ашып	17
көзім	жетті	23
көзім	ісіп	18
көзім	ілініп	16
көзім	қызарып	13
көзім	жұмылып	34
жатқанда	мен	19
жатқанда	бір	31
ауыз	айтып	29
ауыз	айта	17
ауыз	су	27
ауыз	сөз	29
ауыз	сөзің	16
ауыз	сөзіңіз	16
ауыз	біршілік	28
ауыз	ашардан	30
жанерке	мен	17
жанерке	жанерке	11
доча	?	15
доча	қалай	26
доча	қалайсың	28
алмайсың	?	29
алмайсың	деп	18
алмайсың	ғой	28
әрі	бері	13
әрі	кетсе	16
сендерді	жақсы	18
сендерді	де	14
сендерді	қатты	26
сендерді	көріп	19
сендерді	күтіп	31
сендерді	сағындым	20
сендерді	сағынып	27
сендерді	қуантып	21
жанып	жатыр	20
жанып	тұр	20
жанып	кетті	8
жанып	кеткен	23
жанып	тұрған	30
жанып	тұрғанда	18
қаншаға	?	27
қаншаға	алып	30
қаншаға	дейін	25
қаншаға	бересің	14
қаншаға	алдың	25
қаншаға	бересіз	17
жағы	қалай	28
жағы	да	18
жағы	қиын	22
жағын	өзің	27
жағын	білмедім	22
жағына	барып	16
жағынан	жақсы	17
таксиге	керек	31
таксиге	ақша	32
таксиге	салып	17
таксиге	заказ	14
таксиге	мініп	26
всех	есть	24
всех	благ	28
всех	вася	19
асып	жатыр	23
асып	кетті	18
асып	бара	15
асып	жатырмын	31
асып	кеткен	23
асып	кетеді	22
асып	кетсе	31
келмеді	деп	21
келмеді	ғой	17
шаршадым	мен	16
шаршадым	деп	18
шаршадым	бүгін	17
казак	?	28
казак	тілі	21
ғұмыр	кеш	19
ғұмыр	кеше	31
ғұмыр	берсін	30
ғұмыр	тілеймін	8
ғұмыр	жасы	10
ғұмыр	жасың	15
ғұмыр	нәсіп	16
ғұмыр	жасыңыз	15
ғұмыр	кешіңдер	23
ғұмыр	кешіңіздер	15
ғұмыр	кешсін	29
ғұмыр	кешуді	33
алдына	барып	32
алдына	келіп	22
алдына	келе	31
алдына	шығып	31
алдына	су	20
алдына	қойып	30
қатып	жатыр	29
қатып	тұр	14
қатып	кетті	29
қатып	жүр	14
қатып	отыр	31
қатып	ұйықтап	27
қатып	қалды	31
қатып	қалып	17
тастады	деп	20
тастады	ғой	19
тастадым	деп	16
тастадым	ғой	28
сауле	апа	18
сауле	апай	23
сауле	тате	18
данияр	мен	27
данияр	деген	29
данияр	аға	33
данияр	дарабоз	28
аяжан	мен	19
аяжан	деген	23
аяжан	кешірім	32
аяжан	аяжан	15
аяжан	нұрхан	20
главный	мен	28
главный	сен	30
главный	аман	25
биба	биба	27
мамалар	бар	1
мамалар	келді	27
аккаунт	?	27
аккаунт	бар	31
аккаунт	керек	26
аккаунт	ашып	17
аккаунт	будет	32
аккаунт	тегін	33
аккаунт	кімде	19
аккаунт	аккаунт	26
аккаунт	сатылады	26
шолпан	қалайсың	32
шолпан	апа	29
шолпан	апай	24
көрініп	тұр	18
көрініп	жүре	7
көрініп	тұрған	33
көрініп	тұрады	18
знаешь	?	23
знаешь	как	12
знаешь	кто	18
знаешь	где	28
знаешь	казахский	30
салқын	мен	32
салқын	болып	26
салқын	болды	16
салқын	екен	30
салқын	емес	29
салқын	болса	28
салқын	болады	27
салқын	боп	29
салқын	су	22
салқын	жерде	18
салқын	жел	19
салқын	суға	27
салқын	күндерінің	29
тойда	жүр	14
тойда	отырмын	26
анализ	алып	33
анализ	тапсыр	32
анализ	тапсырып	30
анализ	тапсыруға	12
ешқашан	ауырма	18
ешқашан	ауырмай	18
ешқашан	ұмытпаймын	23
айдың	басы	27
айдың	ішінде	21
айдың	басында	28
айдың	аяғы	15
айдың	соңы	14
айдың	соңында	21
айдың	соңына	18
айдың	аяғына	17
айдың	аяғында	13
өлең	бар	15
өлең	екен	31
өлең	айтып	33
өлең	шығарып	14
өлең	тыңдап	31
өлең	төсегім	32
значит	?	22
значит	мен	25
значит	сен	32
білмедім	мен	26
білмедім	ғой	30
білмедім	енді	21
білмедім	ол	30
басына	барып	21
басына	су	17
кімсің	?	30
кімсің	деп	9
кімсің	сен	22
амандық	болсын	15
амандық	болса	17
амандық	бақыт	13
амандық	берсін	14
амандық	тілеймін	18
амандық	саулық	8
аида	мен	22
аида	аида	29
чат	?	28
чат	бар	30
чат	ашып	20
чат	қонақтары	23
қанат	аға	29
қанат	жанат	18
дархан	мен	18
дархан	деген	25
дархан	мал	33
дархан	аға	26
дархан	бот	24
отбасы	бар	28
отбасы	болсын	27
отбасы	болып	32
отбасы	аман	19
отбасы	болыңдар	20
отбасы	банк	17
отбасы	ұлт	13
отбасы	банкке	28
отбасы	банктен	24
назым	мен	31
назым	апай	30
назым	назым	19
түнгі	он	14
түнгі	сағат	23
түнгі	үште	16
түнгі	көбелек	32
машинамен	алып	23
машинамен	барып	22
машинамен	келе	24
машинамен	апарып	29
бен	жігіт	32
беріңдер	мен	16
беріңдер	деп	24
беріңдер	!	17
ұзын	болып	13
ұзын	екен	25
ұзын	емес	23
ұзын	болса	23
ұзын	шаш	28
ұзын	көйлек	30
жатсам	сен	27
жатсам	да	31
аманшылық	болсын	31
аманшылық	шүкір	14
аманшылық	болса	31
аманшылық	өзіңде	17
алихан	мен	18
алихан	деген	20
жастар	бақытты	30
ештеме	жоқ	6
ештеме	керек	19
ештеме	деген	19
ештеме	етпейді	32
самат	аға	27
кетсем	деп	20
кетсем	екен	23
кетсем	болады	26
кетсем	болама	31
кетсем	кешір	24
кетсем	ренжіме	28
кетсем	кешірім	30
форма	алып	18
форма	для	28
бекер	емес	18
бекер	айттым	26
